Date,Open,High,Low,Close
2023-07-05 09:30:00-04:00,,-1.0,inf,
2023-07-05 09:35:00-04:00,,-1.0,inf,
2023-07-05 09:40:00-04:00,,-1.0,inf,
2023-07-05 09:45:00-04:00,,-1.0,inf,
2023-07-05 09:50:00-04:00,,-1.0,inf,
2023-07-05 09:55:00-04:00,15230.73,15233.48,15220.75,15223.0
2023-07-05 10:00:00-04:00,15223.0,15245.1,15218.1,15226.1
2023-07-05 10:05:00-04:00,15226.1,15240.98,15223.1,15224.85
2023-07-05 10:10:00-04:00,15224.85,15230.6,15215.35,15229.85
2023-07-05 10:15:00-04:00,15229.85,15261.73,15229.85,15255.98
2023-07-05 10:20:00-04:00,15255.98,15263.98,15253.48,15263.35
2023-07-05 10:25:00-04:00,15263.35,15271.6,15258.35,15258.98
2023-07-05 10:30:00-04:00,15258.98,15271.6,15258.98,15265.6
2023-07-05 10:35:00-04:00,15265.6,15279.35,15264.1,15274.35
2023-07-05 10:40:00-04:00,15274.35,15275.85,15254.35,15255.98
2023-07-05 10:45:00-04:00,15255.98,15263.23,15239.98,15252.1
2023-07-05 10:50:00-04:00,15252.1,15256.98,15238.73,15246.73
2023-07-05 10:55:00-04:00,15246.73,15264.35,15244.85,15262.73
2023-07-05 11:00:00-04:00,15262.73,15263.6,15246.85,15247.6
2023-07-05 11:05:00-04:00,15247.6,15257.35,15247.35,15254.6
2023-07-05 11:10:00-04:00,,-1.0,inf,
2023-07-05 11:15:00-04:00,,-1.0,inf,
2023-07-05 11:20:00-04:00,,-1.0,inf,
2023-07-05 11:25:00-04:00,,-1.0,inf,
2023-07-05 11:30:00-04:00,,-1.0,inf,
2023-07-05 11:35:00-04:00,,-1.0,inf,
2023-07-05 11:40:00-04:00,,-1.0,inf,
2023-07-05 11:45:00-04:00,,-1.0,inf,
2023-07-05 11:50:00-04:00,,-1.0,inf,
2023-07-05 11:55:00-04:00,,-1.0,inf,
2023-07-05 12:00:00-04:00,,-1.0,inf,
2023-07-05 12:05:00-04:00,,-1.0,inf,
2023-07-05 12:10:00-04:00,,-1.0,inf,
2023-07-05 12:15:00-04:00,,-1.0,inf,
2023-07-05 12:20:00-04:00,,-1.0,inf,
2023-07-05 12:25:00-04:00,,-1.0,inf,
2023-07-05 12:30:00-04:00,,-1.0,inf,
2023-07-05 12:35:00-04:00,,-1.0,inf,
2023-07-05 12:40:00-04:00,,-1.0,inf,
2023-07-05 12:45:00-04:00,,-1.0,inf,
2023-07-05 12:50:00-04:00,,-1.0,inf,
2023-07-05 12:55:00-04:00,,-1.0,inf,
2023-07-05 13:00:00-04:00,,-1.0,inf,
2023-07-05 13:05:00-04:00,,-1.0,inf,
2023-07-05 13:10:00-04:00,,-1.0,inf,
2023-07-05 13:15:00-04:00,,-1.0,inf,
2023-07-05 13:20:00-04:00,,-1.0,inf,
2023-07-05 13:25:00-04:00,,-1.0,inf,
2023-07-05 13:30:00-04:00,,-1.0,inf,
2023-07-05 13:35:00-04:00,,-1.0,inf,
2023-07-05 13:40:00-04:00,,-1.0,inf,
2023-07-05 13:45:00-04:00,,-1.0,inf,
2023-07-05 13:50:00-04:00,,-1.0,inf,
2023-07-05 13:55:00-04:00,,-1.0,inf,
2023-07-05 14:00:00-04:00,,-1.0,inf,
2023-07-05 14:05:00-04:00,,-1.0,inf,
2023-07-05 14:10:00-04:00,,-1.0,inf,
2023-07-05 14:15:00-04:00,,-1.0,inf,
2023-07-05 14:20:00-04:00,,-1.0,inf,
2023-07-05 14:25:00-04:00,,-1.0,inf,
2023-07-05 14:30:00-04:00,,-1.0,inf,
2023-07-05 14:35:00-04:00,,-1.0,inf,
2023-07-05 14:40:00-04:00,,-1.0,inf,
2023-07-05 14:45:00-04:00,,-1.0,inf,
2023-07-05 14:50:00-04:00,,-1.0,inf,
2023-07-05 14:55:00-04:00,,-1.0,inf,
2023-07-05 15:00:00-04:00,,-1.0,inf,
2023-07-05 15:05:00-04:00,,-1.0,inf,
2023-07-05 15:10:00-04:00,,-1.0,inf,
2023-07-05 15:15:00-04:00,,-1.0,inf,
2023-07-05 15:20:00-04:00,,-1.0,inf,
2023-07-05 15:25:00-04:00,,-1.0,inf,
2023-07-05 15:30:00-04:00,,-1.0,inf,
2023-07-05 15:35:00-04:00,,-1.0,inf,
2023-07-05 15:40:00-04:00,,-1.0,inf,
2023-07-05 15:45:00-04:00,,-1.0,inf,
2023-07-05 15:50:00-04:00,,-1.0,inf,
2023-07-05 15:55:00-04:00,,-1.0,inf,
